,theta_1,theta_2,theta_3,theta_4,theta_5,p_x,p_y,p_z,Roll,Pich,Yaw
987,20,60,84,36,0,40.4542137265414,14.7241296471043,22.0096081274752,0.0,-1.361356816555577,-2.792526803190928
988,20,60,84,48,0,39.3615028978457,14.3264154307987,25.5884572681199,0.0,-1.151917306316258,-2.792526803190926
989,20,60,84,60,0,37.5934596371411,13.6829003110073,28.84733223402,0.0,-0.9424777960769386,-2.792526803190927
990,20,60,96,0,0,35.8254163764364,13.0393851912158,4.42818818559086,3.141592653589793,-0.9424777960769373,0.34906585039886556
991,20,60,96,12,0,37.593459637141,13.6829003110072,7.68706315149097,3.141592653589793,-1.1519173063162569,0.34906585039886634
992,20,60,96,36,0,39.0557921559011,14.2151458204354,15.0083227268554,3.141592653589793,-1.5707963267948963,0.34906585039886545
993,20,60,108,12,0,33.4593126582283,12.1781938666015,1.63171586826228,3.141592653589793,-0.942477796076938,0.3490658503988661
994,20,72,12,0,0,22.1413249817548,8.0587832405734,58.2959318295526,0.0,-0.5235987755982988,-2.792526803190927
995,20,72,24,0,0,27.8628331605555,10.1412419127675,53.872231010499,0.0,-0.7330382858376188,-2.7925268031909276
996,20,72,24,12,0,25.0020790711551,9.10001257667045,56.0840814200258,0.0,-0.5235987755982988,-2.792526803190927
997,20,72,36,0,0,32.5950405969716,11.8636245619961,48.2792863758418,0.0,-0.9424777960769379,-2.792526803190927
998,20,72,36,12,0,30.2289368787636,11.0024332373818,51.0757586931704,0.0,-0.7330382858376188,-2.7925268031909276
999,20,72,48,0,0,36.131127118381,13.1506548015791,41.7615364440416,0.0,-1.151917306316258,-2.792526803190926
1000,20,72,48,12,0,34.3630838576763,12.5071396817876,45.0204114099417,0.0,-0.9424777960769379,-2.792526803190927
1001,20,72,60,0,0,38.3165487757723,13.9460832341902,34.6038381627521,0.0,-1.361356816555577,-2.7925268031909276
1002,20,72,60,12,0,37.2238379470767,13.5483690178846,38.1826873033968,0.0,-1.151917306316258,-2.792526803190926
